,Query,Bitscore,E-value
9904,OTU11152,119.0,2e-26
9905,OTU8902,-1.0,-1.0
9906,OTU11035,145.0,3e-34
9907,OTU1262,134.0,6e-31
9908,OTU892,58.4,3e-08
9909,OTU18382,60.2,1e-08
9910,OTU3115,145.0,3e-34
9911,OTU18353,145.0,3e-34
9912,OTU11905,145.0,3e-34
9913,OTU18413,145.0,3e-34
9914,OTU1867,150.0,5e-36
9915,OTU4849,150.0,5e-36
9916,OTU2146,150.0,5e-36
9917,OTU18424,145.0,3e-34
9918,OTU18240,145.0,3e-34
9919,OTU18190,139.0,1e-32
9920,OTU18212,145.0,3e-34
9921,OTU11967,58.4,3e-08
9922,OTU6845,145.0,3e-34
9923,OTU3431,145.0,3e-34
9924,OTU7871,150.0,5e-36
9925,OTU3879,-1.0,-1.0
9926,OTU1822,128.0,3e-29
9927,OTU2230,124.0,3e-28
9928,OTU1690,124.0,3e-28
9929,OTU1258,128.0,3e-29
9930,OTU7892,122.0,1e-27
9931,OTU7135,122.0,1e-27
9932,OTU1903,124.0,3e-28
9933,OTU2410,128.0,3e-29
9934,OTU747,135.0,2e-31
9935,OTU17963,113.0,7e-25
9936,OTU1980,128.0,3e-29
9937,OTU1249,134.0,5e-31
9938,OTU2422,128.0,3e-29
9939,OTU2737,-1.0,-1.0
9940,OTU17936,135.0,2e-31
9941,OTU17910,124.0,3e-28
9942,OTU24,130.0,7e-30
9943,OTU4173,51.0,6e-06
9944,OTU2351,122.0,1e-27
9945,OTU4852,128.0,3e-29
9946,OTU1848,128.0,3e-29
9947,OTU3648,135.0,2e-31
9948,OTU1655,124.0,3e-28
9949,OTU18119,117.0,5e-26
9950,OTU10649,122.0,1e-27
9951,OTU11788,128.0,3e-29
9952,OTU3474,60.2,9e-09
9953,OTU6209,89.8,1e-17
9954,OTU2596,130.0,7e-30
9955,OTU3559,128.0,3e-29
9956,OTU2312,119.0,2e-26
9957,OTU1832,119.0,2e-26
9958,OTU3129,122.0,1e-27
9959,OTU3272,124.0,3e-28
9960,OTU11797,122.0,1e-27
9961,OTU2530,128.0,3e-29
9962,OTU4154,148.0,2e-35
9963,OTU7045,147.0,7e-35
9964,OTU44,147.0,7e-35
9965,OTU597,159.0,9e-39
9966,OTU19038,58.4,3e-08
9967,OTU11866,130.0,7e-30
9968,OTU2928,-1.0,-1.0
9969,OTU1350,137.0,4e-32
9970,OTU7731,106.0,1e-22
9971,OTU1296,113.0,7e-25
9972,OTU977,128.0,3e-29
9973,OTU6328,124.0,3e-28
9974,OTU5197,148.0,2e-35
9975,OTU18648,130.0,7e-30
9976,OTU18617,122.0,1e-27
9977,OTU11880,143.0,9e-34
9978,OTU11883,148.0,2e-35
9979,OTU6369,-1.0,-1.0
9980,OTU6193,-1.0,-1.0
9981,OTU7112,67.6,6e-11
9982,OTU3588,104.0,4e-22
9983,OTU7059,143.0,9e-34
9984,OTU4854,132.0,2e-30
9985,OTU2731,121.0,4e-27
9986,OTU11844,-1.0,-1.0
9987,OTU5501,145.0,3e-34
9988,OTU542,158.0,3e-38
9989,OTU7809,148.0,2e-35
9990,OTU661,154.0,4e-37
9991,OTU177,132.0,2e-30
9992,OTU5473,154.0,4e-37
9993,OTU14180,111.0,3e-24
9994,OTU10586,143.0,9e-34
9995,OTU14333,148.0,2e-35
9996,OTU3864,115.0,2e-25
9997,OTU952,143.0,9e-34
9998,OTU4649,111.0,3e-24
9999,OTU6462,86.1,2e-16
10000,OTU3036,82.4,2e-15
10001,OTU1433,58.4,3e-08
10002,OTU179,159.0,9e-39
10003,OTU6883,115.0,2e-25
10004,OTU6871,69.4,2e-11
10005,OTU14284,124.0,3e-28
10006,OTU8490,128.0,3e-29
10007,OTU14015,130.0,7e-30
10008,OTU4255,148.0,2e-35
10009,OTU4840,148.0,2e-35
10010,OTU8463,143.0,9e-34
10011,OTU14050,143.0,9e-34
10012,OTU14070,143.0,9e-34
10013,OTU13972,137.0,4e-32
10014,OTU14001,143.0,9e-34
10015,OTU4637,143.0,9e-34
10016,OTU12162,145.0,3e-34
10017,OTU12152,137.0,4e-32
10018,OTU8559,-1.0,-1.0
10019,OTU12158,-1.0,-1.0
10020,OTU1042,148.0,2e-35
10021,OTU380,148.0,2e-35
10022,OTU1713,148.0,2e-35
10023,OTU249,134.0,5e-31
10024,OTU847,148.0,2e-35
10025,OTU1845,135.0,2e-31
10026,OTU10796,148.0,2e-35
10027,OTU14915,143.0,9e-34
10028,OTU12260,148.0,2e-35
10029,OTU14821,148.0,2e-35
10030,OTU14875,143.0,9e-34
10031,OTU4227,130.0,7e-30
10032,OTU14470,143.0,9e-34
10033,OTU12258,143.0,9e-34
10034,OTU14458,143.0,9e-34
10035,OTU14515,148.0,2e-35
10036,OTU14402,-1.0,-1.0
10037,OTU14441,-1.0,-1.0
10038,OTU4873,143.0,9e-34
10039,OTU12218,126.0,9e-29
10040,OTU8533,143.0,9e-34
10041,OTU12221,137.0,4e-32
10042,OTU7999,143.0,9e-34
10043,OTU2830,141.0,3e-33
10044,OTU3849,139.0,1e-32
10045,OTU3285,148.0,2e-35
10046,OTU5924,126.0,9e-29
10047,OTU14547,130.0,7e-30
10048,OTU14554,126.0,9e-29
10049,OTU6915,126.0,9e-29
10050,OTU12056,126.0,9e-29
10051,OTU12062,143.0,9e-34
10052,OTU14561,126.0,9e-29
10053,OTU5318,154.0,4e-37
10054,OTU14567,62.1,3e-09
10055,OTU14585,126.0,9e-29
10056,OTU14546,132.0,2e-30
10057,OTU14637,130.0,7e-30
10058,OTU14635,126.0,9e-29
10059,OTU12080,143.0,9e-34
10060,OTU12081,148.0,2e-35
10061,OTU14657,143.0,9e-34
10062,OTU14653,148.0,2e-35
10063,OTU10542,148.0,2e-35
10064,OTU14419,148.0,2e-35
10065,OTU8531,150.0,5e-36
10066,OTU12022,137.0,4e-32
10067,OTU12041,143.0,9e-34
10068,OTU14382,137.0,4e-32
10069,OTU12120,148.0,2e-35
10070,OTU2191,-1.0,-1.0
10071,OTU2165,128.0,3e-29
10072,OTU552,148.0,2e-35
10073,OTU14807,-1.0,-1.0
10074,OTU2359,141.0,3e-33
10075,OTU12138,141.0,3e-33
10076,OTU4862,97.1,7e-20
10077,OTU4621,108.0,3e-23
10078,OTU1540,-1.0,-1.0
10079,OTU16,147.0,7e-35
10080,OTU7290,-1.0,-1.0
10081,OTU2363,141.0,3e-33
10082,OTU14925,93.5,9e-19
10083,OTU3287,135.0,2e-31
10084,OTU2914,141.0,3e-33
10085,OTU12102,143.0,9e-34
10086,OTU14883,113.0,7e-25
10087,OTU2811,148.0,2e-35
10088,OTU11129,67.6,6e-11
10089,OTU527,154.0,4e-37
10090,OTU5468,122.0,1e-27
10091,OTU7787,-1.0,-1.0
10092,OTU14668,121.0,4e-27
10093,OTU9614,148.0,2e-35
10094,OTU14683,121.0,4e-27
10095,OTU4623,141.0,3e-33
10096,OTU9623,148.0,2e-35
10097,OTU3014,148.0,2e-35
10098,OTU12130,148.0,2e-35
10099,OTU14038,65.8,2e-10
10100,OTU11357,143.0,9e-34
10101,OTU13998,137.0,4e-32
10102,OTU14025,148.0,2e-35
10103,OTU14048,148.0,2e-35
10104,OTU12035,117.0,5e-26
10105,OTU5465,141.0,3e-33
10106,OTU1724,141.0,3e-33
10107,OTU9550,141.0,3e-33
10108,OTU10612,137.0,4e-32
10109,OTU14253,148.0,2e-35
10110,OTU483,147.0,7e-35
10111,OTU14265,135.0,2e-31
10112,OTU7967,147.0,7e-35
10113,OTU1916,135.0,2e-31
10114,OTU9667,121.0,4e-27
10115,OTU12079,134.0,5e-31
10116,OTU2499,128.0,3e-29
10117,OTU12075,148.0,2e-35
10118,OTU4259,63.9,7e-10
10119,OTU10873,58.4,3e-08
10120,OTU5332,106.0,1e-22
10121,OTU3408,63.9,7e-10
10122,OTU4811,104.0,4e-22
10123,OTU2435,63.9,7e-10
10124,OTU6434,104.0,4e-22
10125,OTU14153,113.0,7e-25
10126,OTU29,130.0,7e-30
10127,OTU8113,137.0,4e-32
10128,OTU1426,148.0,2e-35
10129,OTU3188,154.0,4e-37
10130,OTU6382,154.0,4e-37
10131,OTU14125,148.0,2e-35
10132,OTU14140,143.0,9e-34
10133,OTU5451,65.8,2e-10
10134,OTU1062,58.4,3e-08
10135,OTU14195,104.0,4e-22
10136,OTU15918,143.0,9e-34
10137,OTU4808,52.8,2e-06
10138,OTU12267,130.0,7e-30
10139,OTU9235,104.0,4e-22
10140,OTU6745,63.9,7e-10
10141,OTU279,150.0,5e-36
10142,OTU7030,145.0,3e-34
10143,OTU15933,139.0,1e-32
10144,OTU15942,124.0,3e-28
10145,OTU2660,148.0,2e-35
10146,OTU12262,145.0,3e-34
10147,OTU10761,145.0,3e-34
10148,OTU10760,148.0,2e-35
10149,OTU9297,145.0,3e-34
10150,OTU10780,145.0,3e-34
10151,OTU15927,110.0,9e-24
10152,OTU4202,148.0,2e-35
10153,OTU9267,145.0,3e-34
10154,OTU5457,145.0,3e-34
10155,OTU7638,145.0,3e-34
10156,OTU393,130.0,7e-30
10157,OTU15878,128.0,3e-29
10158,OTU12175,124.0,3e-28
10159,OTU10926,130.0,7e-30
10160,OTU16007,82.4,2e-15
10161,OTU6847,135.0,2e-31
10162,OTU12167,119.0,2e-26
10163,OTU15999,115.0,2e-25
10164,OTU1823,147.0,7e-35
10165,OTU10952,135.0,2e-31
10166,OTU9140,73.1,1e-12
10167,OTU4800,111.0,3e-24
10168,OTU1159,148.0,2e-35
10169,OTU16017,148.0,2e-35
10170,OTU4094,110.0,9e-24
10171,OTU15989,150.0,5e-36
10172,OTU9215,143.0,9e-34
10173,OTU12202,-1.0,-1.0
10174,OTU2394,148.0,2e-35
10175,OTU843,148.0,2e-35
10176,OTU15984,130.0,7e-30
10177,OTU3699,145.0,3e-34
10178,OTU3723,148.0,2e-35
10179,OTU6866,145.0,3e-34
10180,OTU12193,143.0,9e-34
10181,OTU15738,139.0,1e-32
10182,OTU15734,145.0,3e-34
10183,OTU5474,145.0,3e-34
10184,OTU10527,141.0,3e-33
10185,OTU10592,128.0,3e-29
10186,OTU12181,139.0,1e-32
10187,OTU15730,143.0,9e-34
10188,OTU4194,148.0,2e-35
10189,OTU15751,139.0,1e-32
10190,OTU11855,145.0,3e-34
10191,OTU15691,139.0,1e-32
10192,OTU268,150.0,5e-36
10193,OTU11891,145.0,3e-34
10194,OTU15763,145.0,3e-34
10195,OTU15828,145.0,3e-34
10196,OTU9343,148.0,2e-35
10197,OTU6241,99.0,2e-20
10198,OTU15825,137.0,4e-32
10199,OTU11878,137.0,4e-32
10200,OTU9348,145.0,3e-34
10201,OTU5300,137.0,4e-32
10202,OTU11873,145.0,3e-34
10203,OTU15830,137.0,4e-32
10204,OTU1541,137.0,4e-32
10205,OTU2626,141.0,3e-33
10206,OTU11870,137.0,4e-32
10207,OTU10750,134.0,5e-31
10208,OTU11865,148.0,2e-35
10209,OTU10736,132.0,2e-30
10210,OTU11790,137.0,4e-32
10211,OTU15801,141.0,3e-33
10212,OTU6189,141.0,3e-33
10213,OTU7905,58.4,3e-08
10214,OTU15796,69.4,2e-11
10215,OTU6222,122.0,1e-27
10216,OTU3563,119.0,2e-26
10217,OTU5463,130.0,7e-30
10218,OTU16034,119.0,2e-26
10219,OTU11776,47.3,7e-05
10220,OTU16271,-1.0,-1.0
10221,OTU3561,122.0,1e-27
10222,OTU3690,119.0,2e-26
10223,OTU11819,124.0,3e-28
10224,OTU16297,119.0,2e-26
10225,OTU11311,119.0,2e-26
10226,OTU3295,130.0,7e-30
10227,OTU2933,54.7,4e-07
10228,OTU5298,122.0,1e-27
10229,OTU7828,69.4,2e-11
10230,OTU6599,122.0,1e-27
10231,OTU16250,119.0,2e-26
10232,OTU4358,130.0,7e-30
10233,OTU6785,119.0,2e-26
10234,OTU9322,128.0,3e-29
10235,OTU1191,130.0,7e-30
10236,OTU16262,119.0,2e-26
10237,OTU3040,128.0,3e-29
10238,OTU11224,128.0,3e-29
10239,OTU2244,126.0,9e-29
10240,OTU11218,143.0,9e-34
10241,OTU3666,143.0,9e-34
10242,OTU6194,143.0,9e-34
10243,OTU178,143.0,9e-34
10244,OTU5297,145.0,3e-34
10245,OTU11968,137.0,4e-32
10246,OTU11233,143.0,9e-34
10247,OTU16322,137.0,4e-32
10248,OTU7577,143.0,9e-34
10249,OTU6865,143.0,9e-34
10250,OTU1201,148.0,2e-35
10251,OTU2534,147.0,7e-35
10252,OTU9200,143.0,9e-34
10253,OTU12011,143.0,9e-34
10254,OTU11340,137.0,4e-32
10255,OTU4838,143.0,9e-34
10256,OTU9161,143.0,9e-34
10257,OTU6926,143.0,9e-34
10258,OTU9218,130.0,7e-30
10259,OTU7665,143.0,9e-34
10260,OTU9283,143.0,9e-34
10261,OTU6890,143.0,9e-34
10262,OTU11957,137.0,4e-32
10263,OTU11087,143.0,9e-34
10264,OTU6654,143.0,9e-34
10265,OTU11075,137.0,4e-32
10266,OTU5817,143.0,9e-34
10267,OTU2297,148.0,2e-35
10268,OTU6746,143.0,9e-34
10269,OTU11904,143.0,9e-34
10270,OTU9712,143.0,9e-34
10271,OTU16173,143.0,9e-34
10272,OTU7057,143.0,9e-34
10273,OTU16214,143.0,9e-34
10274,OTU16213,137.0,4e-32
10275,OTU16206,143.0,9e-34
10276,OTU7070,128.0,3e-29
10277,OTU16136,137.0,4e-32
10278,OTU11947,137.0,4e-32
10279,OTU2802,119.0,2e-26
10280,OTU11009,141.0,3e-33
10281,OTU11167,137.0,4e-32
10282,OTU4518,137.0,4e-32
10283,OTU910,86.1,2e-16
10284,OTU5193,137.0,4e-32
10285,OTU7162,137.0,4e-32
10286,OTU11934,137.0,4e-32
10287,OTU11932,132.0,2e-30
10288,OTU15190,139.0,1e-32
10289,OTU15185,137.0,4e-32
10290,OTU5074,132.0,2e-30
10291,OTU9561,137.0,4e-32
10292,OTU11929,137.0,4e-32
10293,OTU6626,104.0,4e-22
10294,OTU12605,137.0,4e-32
10295,OTU15171,134.0,5e-31
10296,OTU11107,137.0,4e-32
10297,OTU15284,137.0,4e-32
10298,OTU15282,132.0,2e-30
10299,OTU15243,148.0,2e-35
10300,OTU3250,135.0,2e-31
10301,OTU2380,145.0,3e-34
10302,OTU721,143.0,9e-34
10303,OTU4917,115.0,2e-25
10304,OTU12554,130.0,7e-30
10305,OTU7024,130.0,7e-30
10306,OTU8287,132.0,2e-30
10307,OTU8294,128.0,3e-29
10308,OTU4898,126.0,9e-29
10309,OTU9519,128.0,3e-29
10310,OTU12549,137.0,4e-32
10311,OTU6751,62.1,3e-09
10312,OTU12546,128.0,3e-29
10313,OTU12543,128.0,3e-29
10314,OTU14996,128.0,3e-29
10315,OTU15001,128.0,3e-29
10316,OTU3797,121.0,4e-27
10317,OTU9931,119.0,2e-26
10318,OTU14971,122.0,1e-27
10319,OTU15089,130.0,7e-30
10320,OTU6360,89.8,1e-17
10321,OTU12571,128.0,3e-29
10322,OTU10031,137.0,4e-32
10323,OTU9299,130.0,7e-30
10324,OTU15079,128.0,3e-29
10325,OTU5488,141.0,3e-33
10326,OTU9212,108.0,3e-23
10327,OTU15541,145.0,3e-34
10328,OTU3991,150.0,5e-36
10329,OTU12719,145.0,3e-34
10330,OTU9487,148.0,2e-35
10331,OTU525,154.0,4e-37
10332,OTU15525,143.0,9e-34
10333,OTU9863,148.0,2e-35
10334,OTU7966,104.0,4e-22
10335,OTU9401,110.0,9e-24
10336,OTU7994,113.0,7e-25
10337,OTU15639,104.0,4e-22
10338,OTU9346,54.7,4e-07
10339,OTU9756,104.0,4e-22
10340,OTU6063,-1.0,-1.0
10341,OTU9854,122.0,1e-27
10342,OTU15613,128.0,3e-29
10343,OTU7094,128.0,3e-29
10344,OTU15607,122.0,1e-27
10345,OTU4604,-1.0,-1.0
10346,OTU15374,47.3,7e-05
10347,OTU15370,143.0,9e-34
10348,OTU10360,-1.0,-1.0
10349,OTU15382,63.9,7e-10
10350,OTU12658,110.0,9e-24
10351,OTU12655,134.0,5e-31
10352,OTU2972,137.0,4e-32
10353,OTU12699,132.0,2e-30
10354,OTU3264,137.0,4e-32
10355,OTU6409,132.0,2e-30
10356,OTU3123,137.0,4e-32
10357,OTU9331,132.0,2e-30
10358,OTU10388,132.0,2e-30
10359,OTU12696,97.1,7e-20
10360,OTU9320,134.0,5e-31
10361,OTU9316,132.0,2e-30
10362,OTU15466,126.0,9e-29
10363,OTU10374,128.0,3e-29
10364,OTU12688,132.0,2e-30
10365,OTU15449,-1.0,-1.0
10366,OTU12652,132.0,2e-30
10367,OTU15487,134.0,5e-31
10368,OTU1273,147.0,7e-35
10369,OTU5481,141.0,3e-33
10370,OTU1834,60.2,9e-09
10371,OTU15424,135.0,2e-31
10372,OTU15419,141.0,3e-33
10373,OTU4317,-1.0,-1.0
10374,OTU3174,121.0,4e-27
10375,OTU6444,141.0,3e-33
10376,OTU12353,-1.0,-1.0
10377,OTU10337,141.0,3e-33
10378,OTU3491,141.0,3e-33
10379,OTU15444,78.7,3e-14
10380,OTU4316,141.0,3e-33
10381,OTU9484,54.7,4e-07
10382,OTU8103,-1.0,-1.0
10383,OTU5479,141.0,3e-33
10384,OTU12393,147.0,7e-35
10385,OTU4918,147.0,7e-35
10386,OTU8137,141.0,3e-33
10387,OTU15345,141.0,3e-33
10388,OTU4919,-1.0,-1.0
10389,OTU15385,121.0,4e-27
10390,OTU9183,-1.0,-1.0
10391,OTU1904,76.8,9e-14
10392,OTU15596,143.0,9e-34
10393,OTU2223,-1.0,-1.0
10394,OTU15640,86.1,2e-16
10395,OTU4551,148.0,2e-35
10396,OTU15550,-1.0,-1.0
10397,OTU5993,137.0,4e-32
10398,OTU14999,137.0,4e-32
10399,OTU1054,111.0,3e-24
10400,OTU15254,104.0,4e-22
10401,OTU9305,159.0,9e-39
10402,OTU3022,75.0,3e-13
10403,OTU15159,124.0,3e-28
10404,OTU2082,95.3,3e-19
10405,OTU15160,51.0,6e-06
10406,OTU614,97.1,7e-20
10407,OTU8229,86.1,2e-16
10408,OTU12317,95.3,3e-19
10409,OTU8218,95.3,3e-19
10410,OTU16165,137.0,4e-32
10411,OTU2319,128.0,3e-29
10412,OTU2195,135.0,2e-31
10413,OTU5927,124.0,3e-28
10414,OTU1404,130.0,7e-30
10415,OTU7246,122.0,1e-27
10416,OTU12516,121.0,4e-27
10417,OTU4715,130.0,7e-30
10418,OTU2132,122.0,1e-27
10419,OTU5087,62.1,3e-09
10420,OTU2926,54.7,4e-07
10421,OTU1252,128.0,3e-29
10422,OTU15850,122.0,1e-27
10423,OTU5632,128.0,3e-29
10424,OTU5629,119.0,2e-26
10425,OTU3406,135.0,2e-31
10426,OTU12500,128.0,3e-29
10427,OTU12498,51.0,6e-06
10428,OTU7977,119.0,2e-26
10429,OTU12496,-1.0,-1.0
10430,OTU6092,130.0,7e-30
10431,OTU15917,122.0,1e-27
10432,OTU15919,117.0,5e-26
10433,OTU5079,119.0,2e-26
10434,OTU12416,135.0,2e-31
10435,OTU2345,130.0,7e-30
10436,OTU14373,124.0,3e-28
10437,OTU14249,71.3,4e-12
10438,OTU7318,52.8,2e-06
10439,OTU1438,143.0,9e-34
10440,OTU5626,143.0,9e-34
10441,OTU9583,54.7,4e-07
10442,OTU10206,108.0,3e-23
10443,OTU3151,147.0,7e-35
10444,OTU515,139.0,1e-32
10445,OTU10218,104.0,4e-22
10446,OTU14575,106.0,1e-22
10447,OTU8281,128.0,3e-29
10448,OTU14100,148.0,2e-35
10449,OTU13981,137.0,4e-32
10450,OTU13989,148.0,2e-35
10451,OTU14273,148.0,2e-35
10452,OTU14358,148.0,2e-35
10453,OTU9141,145.0,3e-34
10454,OTU8263,132.0,2e-30
10455,OTU18980,145.0,3e-34
10456,OTU1732,119.0,2e-26
10457,OTU10484,147.0,7e-35
10458,OTU11762,141.0,3e-33
10459,OTU11760,141.0,3e-33
10460,OTU11756,148.0,2e-35
10461,OTU10306,143.0,9e-34
10462,OTU11701,148.0,2e-35
10463,OTU18215,126.0,9e-29
10464,OTU10382,143.0,9e-34
10465,OTU18245,141.0,3e-33
10466,OTU18421,122.0,1e-27
10467,OTU1392,-1.0,-1.0
10468,OTU11724,-1.0,-1.0
10469,OTU2775,-1.0,-1.0
10470,OTU2774,-1.0,-1.0
10471,OTU6624,-1.0,-1.0
10472,OTU7610,-1.0,-1.0
10473,OTU11541,-1.0,-1.0
10474,OTU3308,-1.0,-1.0
10475,OTU17950,-1.0,-1.0
10476,OTU17948,-1.0,-1.0
10477,OTU17955,-1.0,-1.0
10478,OTU18007,135.0,2e-31
10479,OTU3005,141.0,3e-33
10480,OTU7607,141.0,3e-33
10481,OTU6604,-1.0,-1.0
10482,OTU3130,-1.0,-1.0
10483,OTU9991,-1.0,-1.0
10484,OTU9237,-1.0,-1.0
10485,OTU3305,-1.0,-1.0
10486,OTU9758,-1.0,-1.0
10487,OTU18136,93.5,9e-19
10488,OTU9771,-1.0,-1.0
10489,OTU6687,141.0,3e-33
10490,OTU6684,134.0,5e-31
10491,OTU11564,-1.0,-1.0
10492,OTU9842,54.7,4e-07
10493,OTU7646,-1.0,-1.0
10494,OTU11581,-1.0,-1.0
10495,OTU11554,137.0,4e-32
10496,OTU9553,-1.0,-1.0
10497,OTU11618,60.2,9e-09
10498,OTU5016,-1.0,-1.0
10499,OTU1441,-1.0,-1.0
10500,OTU18507,-1.0,-1.0
10501,OTU9228,-1.0,-1.0
10502,OTU7862,-1.0,-1.0
10503,OTU11601,102.0,2e-21
10504,OTU7389,-1.0,-1.0
10505,OTU11330,-1.0,-1.0
10506,OTU11512,-1.0,-1.0
10507,OTU7530,-1.0,-1.0
10508,OTU4548,76.8,9e-14
10509,OTU18722,-1.0,-1.0
10510,OTU6730,49.1,2e-05
10511,OTU9315,-1.0,-1.0
10512,OTU16788,-1.0,-1.0
10513,OTU11521,-1.0,-1.0
10514,OTU11527,-1.0,-1.0
10515,OTU11551,-1.0,-1.0
10516,OTU17068,-1.0,-1.0
10517,OTU9323,-1.0,-1.0
10518,OTU7295,-1.0,-1.0
10519,OTU17006,63.9,7e-10
10520,OTU11751,122.0,1e-27
10521,OTU16444,135.0,2e-31
10522,OTU16424,135.0,2e-31
10523,OTU2777,-1.0,-1.0
10524,OTU7186,-1.0,-1.0
10525,OTU16613,-1.0,-1.0
10526,OTU9153,148.0,2e-35
10527,OTU10864,141.0,3e-33
10528,OTU10826,152.0,2e-36
10529,OTU2855,135.0,2e-31
10530,OTU1112,128.0,3e-29
10531,OTU2370,102.0,2e-21
10532,OTU17688,148.0,2e-35
10533,OTU1743,154.0,4e-37
10534,OTU11435,148.0,2e-35
10535,OTU1699,119.0,2e-26
10536,OTU5660,141.0,3e-33
10537,OTU17162,104.0,4e-22
10538,OTU323,148.0,2e-35
10539,OTU5048,135.0,2e-31
10540,OTU11458,-1.0,-1.0
10541,OTU9636,122.0,1e-27
10542,OTU17358,117.0,5e-26
10543,OTU6419,122.0,1e-27
10544,OTU11091,119.0,2e-26
10545,OTU4786,89.8,1e-17
10546,OTU17493,135.0,2e-31
10547,OTU3377,137.0,4e-32
10548,OTU11462,132.0,2e-30
10549,OTU282,137.0,4e-32
10550,OTU7791,130.0,7e-30
10551,OTU11397,148.0,2e-35
10552,OTU3526,147.0,7e-35
10553,OTU10681,143.0,9e-34
10554,OTU9511,108.0,3e-23
10555,OTU7819,71.3,4e-12
10556,OTU17160,-1.0,-1.0
10557,OTU17281,143.0,9e-34
10558,OTU17314,143.0,9e-34
10559,OTU5643,148.0,2e-35
10560,OTU6396,148.0,2e-35
10561,OTU17264,132.0,2e-30
10562,OTU3620,110.0,9e-24
10563,OTU17835,148.0,2e-35
10564,OTU6146,147.0,7e-35
10565,OTU7712,110.0,9e-24
10566,OTU17560,69.4,2e-11
10567,OTU11661,97.1,7e-20
10568,OTU6494,113.0,7e-25
10569,OTU17511,100.0,6e-21
10570,OTU7695,135.0,2e-31
10571,OTU17531,-1.0,-1.0
10572,OTU11692,135.0,2e-31
10573,OTU11690,135.0,2e-31
10574,OTU9220,137.0,4e-32
10575,OTU9231,147.0,7e-35
10576,OTU3075,113.0,7e-25
10577,OTU11678,135.0,2e-31
10578,OTU11637,52.8,2e-06
10579,OTU6161,143.0,9e-34
10580,OTU2313,100.0,6e-21
10581,OTU7261,141.0,3e-33
10582,OTU6288,143.0,9e-34
10583,OTU1675,134.0,5e-31
10584,OTU11645,-1.0,-1.0
10585,OTU16683,143.0,9e-34
10586,OTU11660,124.0,3e-28
10587,OTU11740,108.0,3e-23
10588,OTU16430,134.0,5e-31
10589,OTU9446,-1.0,-1.0
10590,OTU16574,-1.0,-1.0
10591,OTU16561,65.8,2e-10
10592,OTU1356,148.0,2e-35
10593,OTU16526,141.0,3e-33
10594,OTU16525,102.0,2e-21
10595,OTU11755,52.8,2e-06
10596,OTU4132,135.0,2e-31
10597,OTU16963,124.0,3e-28
10598,OTU3758,128.0,3e-29
10599,OTU10559,132.0,2e-30
10600,OTU16985,143.0,9e-34
10601,OTU11708,143.0,9e-34
10602,OTU10713,143.0,9e-34
10603,OTU10655,143.0,9e-34
10604,OTU988,-1.0,-1.0
10605,OTU11623,135.0,2e-31
10606,OTU2982,143.0,9e-34
10607,OTU11526,-1.0,-1.0
10608,OTU11265,135.0,2e-31
10609,OTU16917,130.0,7e-30
10610,OTU11548,137.0,4e-32
10611,OTU11534,137.0,4e-32
10612,OTU16870,137.0,4e-32
10613,OTU16866,137.0,4e-32
10614,OTU11247,-1.0,-1.0
10615,OTU17134,130.0,7e-30
10616,OTU18701,139.0,1e-32
10617,OTU7491,56.5,1e-07
10618,OTU11480,126.0,9e-29
10619,OTU18671,58.4,3e-08
10620,OTU18678,143.0,9e-34
10621,OTU18732,-1.0,-1.0
10622,OTU1447,86.1,2e-16
10623,OTU18549,122.0,1e-27
10624,OTU11614,110.0,9e-24
10625,OTU9728,115.0,2e-25
10626,OTU18578,135.0,2e-31
10627,OTU18599,117.0,5e-26
10628,OTU11613,113.0,7e-25
10629,OTU1637,143.0,9e-34
10630,OTU7568,141.0,3e-33
10631,OTU6764,139.0,1e-32
10632,OTU11563,134.0,5e-31
10633,OTU6777,143.0,9e-34
10634,OTU18817,115.0,2e-25
10635,OTU5808,139.0,1e-32
10636,OTU161,152.0,2e-36
10637,OTU18929,134.0,5e-31
10638,OTU141,91.6,3e-18
10639,OTU407,128.0,3e-29
10640,OTU4566,141.0,3e-33
10641,OTU2232,130.0,7e-30
10642,OTU18139,121.0,4e-27
10643,OTU1949,130.0,7e-30
10644,OTU18103,119.0,1e-26
10645,OTU2424,132.0,2e-30
10646,OTU4561,49.1,2e-05
10647,OTU7668,126.0,9e-29
10648,OTU3349,132.0,2e-30
10649,OTU3739,145.0,2e-34
10650,OTU11594,124.0,3e-28
10651,OTU10006,52.8,2e-06
10652,OTU7481,128.0,2e-29
10653,OTU7487,130.0,7e-30
10654,OTU2961,135.0,1e-31
10655,OTU4557,-1.0,-1.0
10656,OTU5577,73.1,1e-12
10657,OTU4603,132.0,2e-30
10658,OTU5182,143.0,9e-34
10659,OTU2295,132.0,2e-30
10660,OTU10001,126.0,9e-29
10661,OTU5172,84.2,5e-16
10662,OTU2336,124.0,3e-28
10663,OTU4035,141.0,3e-33
10664,OTU17951,-1.0,-1.0
10665,OTU5574,141.0,3e-33
10666,OTU7470,93.5,9e-19
10667,OTU11539,141.0,3e-33
10668,OTU4940,141.0,3e-33
10669,OTU5573,141.0,3e-33
10670,OTU2944,95.3,3e-19
10671,OTU2342,141.0,3e-33
10672,OTU4927,141.0,3e-33
10673,OTU5569,141.0,3e-33
10674,OTU1025,154.0,4e-37
10675,OTU2374,122.0,1e-27
10676,OTU5853,141.0,3e-33
10677,OTU11725,141.0,3e-33
